Edad;Retirado;ViajesDeNegocio;TarifaSalarial;Departamento;DistanciaDesdeCasa;Educacion;CampoEducacion;EmpleadosACargo;NumeroEmpleado;NivelSatisfaccion;Genero;SalarioPorHora;NivelInvolucramiento;NivelResponsabilidad;Rol;SatisfaccionTrabajo;EstadoCivil;SalarioMensual;TarifaMensual;NumEmpresasDondeTrabaja;MasDe18Horas;HorasExtra;PorcentajeIncrementoSalarioUltimoAnnio;NivelRendimiento;SatisfaccionEmpresa;HorasEstandar;PlanSalarioComplementario;TotalAnniosTrabajados;FormacionUltimoAnnio;BalanceTrabajoVida;FechaIngresoEmpresa;AnniosEnEmpresa;AnniosRolActual;AnniosDesdeUltimaPromocion;AnniosActualDirector
33;Si;Viaja-Pocas-Veces;1017;Investigacion & Desarrollo;25;3;Medicina;1;1108;1;Masculino;55;2;1;Cientifico de investigacion;2;Soltero;2313;2993;4;S;Si;20;4;2;80;0;5;0;3;4/09/2019;2;2;2;2
42;No;Viaja-Pocas-Veces;469;Investigacion & Desarrollo;2;2;Medicina;1;1109;4;Masculino;35;3;4;Director;1;Casado;17665;14399;0;S;No;17;3;4;80;1;23;3;3;15/10/1999;22;6;13;7
28;Si;Viaja-Frecuentemente;1009;Investigacion & Desarrollo;1;3;Medicina;1;1111;1;Masculino;45;2;1;Tecnico de laboratorio;2;Divorciado;2596;7160;1;S;No;15;3;1;80;2;1;2;3;6/04/2020;1;0;0;0
50;Si;Viaja-Frecuentemente;959;Ventas;1;4;Otro;1;1113;4;Masculino;81;3;2;Ejecutivo de ventas;3;Soltero;4728;17251;3;S;Si;14;3;4;80;0;5;4;3;11/07/2021;0;0;0;0
33;No;Viaja-Frecuentemente;970;Ventas;7;3;Ciencias de la vida;1;1114;4;Femenino;30;3;2;Ejecutivo de ventas;2;Casado;4302;13401;0;S;No;17;3;3;80;1;4;3;3;12/02/2018;3;2;0;2
34;No;No-Viaja;697;Investigacion & Desarrollo;3;4;Ciencias de la vida;1;1115;3;Masculino;40;2;1;Cientifico de investigacion;4;Casado;2979;22478;3;S;No;17;3;4;80;3;6;2;3;28/09/2021;0;0;0;0
48;No;No-Viaja;1262;Investigacion & Desarrollo;1;4;Medicina;1;1116;1;Masculino;35;4;4;Director;4;Soltero;16885;16154;2;S;No;22;4;3;80;0;27;3;2;25/03/2016;5;4;2;1
45;No;No-Viaja;1050;Ventas;9;4;Ciencias de la vida;1;1117;2;Femenino;65;2;2;Ejecutivo de ventas;3;Casado;5593;17970;1;S;No;13;3;4;80;1;15;2;3;18/10/2006;15;10;4;12
52;No;Viaja-Pocas-Veces;994;Investigacion & Desarrollo;7;4;Ciencias de la vida;1;1118;2;Masculino;87;3;3;Representante atencion medica;2;Soltero;10445;15322;7;S;No;19;3;4;80;0;18;4;3;14/02/2013;8;6;4;0
38;No;Viaja-Pocas-Veces;770;Ventas;10;4;Mercadeo;1;1119;3;Masculino;73;2;3;Ejecutivo de ventas;3;Divorciado;8740;5569;0;S;Si;14;3;2;80;2;9;2;3;4/04/2013;8;7;2;7
29;No;Viaja-Pocas-Veces;1107;Investigacion & Desarrollo;28;4;Ciencias de la vida;1;1120;3;Femenino;93;3;1;Cientifico de investigacion;4;Divorciado;2514;26968;4;S;No;22;4;1;80;1;11;1;3;15/04/2014;7;5;1;7
28;No;Viaja-Pocas-Veces;950;Investigacion & Desarrollo;3;3;Medicina;1;1121;4;Femenino;93;3;3;Director de manufactura;2;Divorciado;7655;8039;0;S;No;17;3;2;80;3;10;3;2;6/02/2012;9;7;1;7
46;No;Viaja-Pocas-Veces;406;Ventas;3;1;Mercadeo;1;1124;1;Masculino;52;3;4;Director;3;Casado;17465;15596;3;S;No;12;3;4;80;1;23;3;3;21/09/2009;12;9;4;9
38;No;Viaja-Pocas-Veces;130;Ventas;2;2;Mercadeo;1;1125;4;Masculino;32;3;3;Ejecutivo de ventas;2;Soltero;7351;20619;7;S;No;16;3;3;80;0;10;2;3;24/01/2020;1;0;0;0
43;No;Viaja-Frecuentemente;1082;Investigacion & Desarrollo;27;3;Ciencias de la vida;1;1126;3;Femenino;83;3;3;Director de manufactura;1;Casado;10820;11535;8;S;No;11;3;3;80;1;18;1;3;1/02/2013;8;7;0;1
39;Si;Viaja-Frecuentemente;203;Investigacion & Desarrollo;2;3;Ciencias de la vida;1;1127;1;Masculino;84;3;4;Representante atencion medica;4;Divorciado;12169;13547;7;S;No;11;3;4;80;3;21;4;3;19/06/2003;18;7;11;5
40;No;Viaja-Pocas-Veces;1308;Investigacion & Desarrollo;14;3;Medicina;1;1128;3;Masculino;44;2;5;Director de investigacion;3;Soltero;19626;17544;1;S;No;14;3;1;80;0;21;2;4;22/01/2001;20;7;4;9
21;No;Viaja-Pocas-Veces;984;Investigacion & Desarrollo;1;1;Nivel tecnico;1;1131;4;Femenino;70;2;1;Cientifico de investigacion;2;Soltero;2070;25326;1;S;Si;11;3;3;80;0;2;6;4;18/04/2019;2;2;2;2
39;No;No-Viaja;439;Investigacion & Desarrollo;9;3;Ciencias de la vida;1;1132;3;Masculino;70;3;2;Tecnico de laboratorio;2;Soltero;6782;8770;9;S;No;15;3;3;80;0;9;2;2;23/10/2016;5;4;0;3
36;No;No-Viaja;217;Investigacion & Desarrollo;18;4;Ciencias de la vida;1;1133;1;Masculino;78;3;2;Director de manufactura;4;Soltero;7779;23238;2;S;No;20;4;1;80;0;18;0;3;26/04/2010;11;9;0;9
31;No;Viaja-Frecuentemente;793;Ventas;20;3;Ciencias de la vida;1;1135;3;Masculino;67;4;1;Representante de ventas;4;Casado;2791;21981;0;S;No;12;3;1;80;1;3;4;3;15/02/2019;2;2;2;2
28;No;Viaja-Pocas-Veces;1451;Investigacion & Desarrollo;2;1;Ciencias de la vida;1;1136;1;Masculino;67;2;1;Cientifico de investigacion;2;Casado;3201;19911;0;S;No;17;3;1;80;0;6;2;1;17/08/2016;5;3;0;4
35;No;Viaja-Frecuentemente;1182;Ventas;11;2;Mercadeo;1;1137;4;Masculino;54;3;2;Ejecutivo de ventas;4;Divorciado;4968;18500;1;S;No;11;3;4;80;1;5;3;3;24/04/2016;5;2;0;2
49;No;Viaja-Pocas-Veces;174;Ventas;8;4;Nivel tecnico;1;1138;4;Masculino;56;2;4;Ejecutivo de ventas;2;Casado;13120;11879;6;S;No;17;3;2;80;1;22;3;3;25/07/2012;9;8;2;3
34;No;Viaja-Frecuentemente;1003;Investigacion & Desarrollo;2;2;Ciencias de la vida;1;1140;4;Masculino;95;3;2;Director de manufactura;3;Soltero;4033;15834;2;S;No;11;3;4;80;0;5;3;2;9/08/2018;3;2;0;2
29;No;Viaja-Frecuentemente;490;Investigacion & Desarrollo;10;3;Ciencias de la vida;1;1143;4;Femenino;61;3;1;Cientifico de investigacion;2;Divorciado;3291;17940;0;S;No;14;3;4;80;2;8;2;2;12/05/2014;7;5;1;1
42;No;Viaja-Pocas-Veces;188;Investigacion & Desarrollo;29;3;Medicina;1;1148;2;Masculino;56;1;2;Tecnico de laboratorio;4;Soltero;4272;9558;4;S;No;19;3;1;80;0;16;3;3;6/03/2020;1;0;0;0
29;No;Viaja-Pocas-Veces;718;Investigacion & Desarrollo;8;1;Medicina;1;1150;2;Masculino;79;2;2;Director de manufactura;4;Casado;5056;17689;1;S;Si;15;3;3;80;1;10;2;2;14/10/2011;10;7;1;2
38;No;Viaja-Pocas-Veces;433;Talento Humano;1;3;Talento Humano;1;1152;3;Masculino;37;4;1;Talento Humano;3;Casado;2844;6004;1;S;No;13;3;4;80;1;7;2;4;21/04/2014;7;6;5;0
28;No;Viaja-Frecuentemente;773;Investigacion & Desarrollo;6;3;Ciencias de la vida;1;1154;3;Masculino;39;2;1;Cientifico de investigacion;3;Divorciado;2703;22088;1;S;Si;14;3;4;80;1;3;2;3;10/02/2018;3;1;0;2
18;Si;No-Viaja;247;Investigacion & Desarrollo;8;1;Medicina;1;1156;3;Masculino;80;3;1;Tecnico de laboratorio;3;Soltero;1904;13556;1;S;No;12;3;4;80;0;0;0;3;27/07/2021;0;0;0;0
33;Si;Viaja-Pocas-Veces;603;Ventas;9;4;Mercadeo;1;1157;1;Femenino;77;3;2;Ejecutivo de ventas;1;Soltero;8224;18385;0;S;Si;17;3;1;80;0;6;3;3;17/08/2016;5;2;0;3
41;No;Viaja-Pocas-Veces;167;Investigacion & Desarrollo;12;4;Ciencias de la vida;1;1158;2;Masculino;46;3;1;Tecnico de laboratorio;4;Casado;4766;9051;3;S;Si;11;3;1;80;1;6;4;3;16/11/2020;1;0;0;0
31;Si;Viaja-Frecuentemente;874;Investigacion & Desarrollo;15;3;Medicina;1;1160;3;Masculino;72;3;1;Tecnico de laboratorio;3;Casado;2610;6233;1;S;No;12;3;3;80;1;2;5;2;5/10/2019;2;2;2;2
37;No;Viaja-Pocas-Veces;367;Investigacion & Desarrollo;25;2;Medicina;1;1161;3;Femenino;52;2;2;Representante atencion medica;4;Divorciado;5731;17171;7;S;No;13;3;3;80;2;9;2;3;13/10/2015;6;2;1;3
27;No;Viaja-Pocas-Veces;199;Investigacion & Desarrollo;6;3;Ciencias de la vida;1;1162;4;Masculino;55;2;1;Cientifico de investigacion;3;Casado;2539;7950;1;S;No;13;3;3;80;1;4;0;3;1/05/2017;4;2;2;2
34;No;Viaja-Pocas-Veces;1400;Ventas;9;1;Ciencias de la vida;1;1163;2;Femenino;70;3;2;Ejecutivo de ventas;3;Casado;5714;5829;1;S;No;20;4;1;80;0;6;3;2;3/05/2015;6;5;1;3
35;No;Viaja-Pocas-Veces;528;Talento Humano;8;4;Nivel tecnico;1;1164;3;Masculino;100;3;1;Talento Humano;3;Soltero;4323;7108;1;S;No;17;3;2;80;0;6;2;1;2/05/2016;5;4;1;4
29;Si;Viaja-Pocas-Veces;408;Ventas;23;1;Ciencias de la vida;1;1165;4;Femenino;45;2;3;Ejecutivo de ventas;1;Casado;7336;11162;1;S;No;13;3;1;80;1;11;3;1;14/06/2010;11;8;3;10
40;No;Viaja-Frecuentemente;593;Investigacion & Desarrollo;9;4;Medicina;1;1166;2;Femenino;88;3;3;Director de investigacion;3;Soltero;13499;13782;9;S;No;17;3;3;80;0;20;3;2;23/01/2003;18;7;2;13
42;Si;Viaja-Frecuentemente;481;Ventas;12;3;Ciencias de la vida;1;1167;3;Masculino;44;3;4;Ejecutivo de ventas;1;Soltero;13758;2447;0;S;Si;12;3;2;80;0;22;2;2;6/07/2000;21;9;13;14
42;No;Viaja-Pocas-Veces;647;Ventas;4;4;Mercadeo;1;1171;2;Masculino;45;3;2;Ejecutivo de ventas;1;Soltero;5155;2253;7;S;No;13;3;4;80;0;9;3;4;5/11/2015;6;4;1;5
35;No;Viaja-Pocas-Veces;982;Investigacion & Desarrollo;1;4;Medicina;1;1172;4;Masculino;58;2;1;Tecnico de laboratorio;3;Casado;2258;16340;6;S;No;12;3;2;80;1;10;2;3;26/01/2013;8;0;1;7
24;No;Viaja-Pocas-Veces;477;Investigacion & Desarrollo;24;3;Medicina;1;1173;4;Masculino;49;3;1;Tecnico de laboratorio;2;Soltero;3597;6409;8;S;No;22;4;4;80;0;6;2;3;27/01/2017;4;3;1;2
28;Si;Viaja-Pocas-Veces;1485;Investigacion & Desarrollo;12;1;Ciencias de la vida;1;1175;3;Femenino;79;3;1;Tecnico de laboratorio;4;Casado;2515;22955;1;S;Si;11;3;4;80;0;1;4;2;13/07/2020;1;1;0;0
26;No;Viaja-Pocas-Veces;1384;Investigacion & Desarrollo;3;4;Medicina;1;1177;1;Masculino;82;4;1;Tecnico de laboratorio;4;Casado;4420;13421;1;S;No;22;4;2;80;1;8;2;3;17/08/2013;8;7;0;7
30;No;Viaja-Pocas-Veces;852;Ventas;10;3;Mercadeo;1;1179;3;Masculino;72;2;2;Ejecutivo de ventas;3;Casado;6578;2706;1;S;No;18;3;1;80;1;10;3;3;8/08/2011;10;3;1;4
40;No;Viaja-Frecuentemente;902;Investigacion & Desarrollo;26;2;Medicina;1;1180;3;Femenino;92;2;2;Cientifico de investigacion;4;Casado;4422;21203;3;S;Si;13;3;4;80;1;16;3;1;2/09/2020;1;1;0;0
35;No;Viaja-Pocas-Veces;819;Investigacion & Desarrollo;2;3;Ciencias de la vida;1;1182;3;Masculino;44;2;3;Director de manufactura;2;Divorciado;10274;19588;2;S;No;18;3;2;80;1;15;2;4;11/03/2014;7;7;6;4
34;No;Viaja-Frecuentemente;669;Investigacion & Desarrollo;1;3;Medicina;1;1184;4;Masculino;97;2;2;Representante atencion medica;1;Soltero;5343;25755;0;S;No;20;4;3;80;0;14;3;3;27/08/2008;13;9;4;9
35;No;Viaja-Frecuentemente;636;Investigacion & Desarrollo;4;4;Otro;1;1185;4;Masculino;47;2;1;Tecnico de laboratorio;4;Casado;2376;26537;1;S;No;13;3;2;80;1;2;2;4;19/01/2019;2;2;2;2
43;Si;Viaja-Pocas-Veces;1372;Ventas;9;3;Mercadeo;1;1188;1;Femenino;85;1;2;Ejecutivo de ventas;3;Soltero;5346;9489;8;S;No;13;3;2;80;0;7;2;2;19/07/2017;4;3;1;3
32;No;No-Viaja;862;Ventas;2;1;Ciencias de la vida;1;1190;3;Femenino;76;3;1;Representante de ventas;1;Divorciado;2827;14947;1;S;No;12;3;3;80;3;1;3;3;2/04/2020;1;0;0;0
56;No;Viaja-Pocas-Veces;718;Investigacion & Desarrollo;4;4;Nivel tecnico;1;1191;4;Femenino;92;3;5;Director;1;Divorciado;19943;18575;4;S;No;13;3;4;80;1;28;2;3;26/07/2016;5;2;4;2
29;No;Viaja-Pocas-Veces;1401;Investigacion & Desarrollo;6;1;Medicina;1;1192;2;Femenino;54;3;1;Tecnico de laboratorio;4;Casado;3131;26342;1;S;No;13;3;1;80;1;10;5;3;24/03/2011;10;8;0;8
19;No;Viaja-Pocas-Veces;645;Investigacion & Desarrollo;9;2;Ciencias de la vida;1;1193;3;Masculino;54;3;1;Cientifico de investigacion;1;Soltero;2552;7172;1;S;No;25;4;3;80;0;1;4;3;5/05/2020;1;1;0;0
45;No;Viaja-Pocas-Veces;1457;Investigacion & Desarrollo;7;3;Medicina;1;1195;1;Femenino;83;3;1;Cientifico de investigacion;3;Casado;4477;20100;4;S;Si;19;3;3;80;1;7;2;2;5/06/2018;3;2;0;2
37;No;Viaja-Pocas-Veces;977;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1196;4;Femenino;56;2;2;Director de manufactura;4;Casado;6474;9961;1;S;No;13;3;2;80;1;14;2;2;16/10/2007;14;8;3;11
20;No;Viaja-Pocas-Veces;805;Investigacion & Desarrollo;3;3;Ciencias de la vida;1;1198;1;Masculino;87;2;1;Tecnico de laboratorio;3;Soltero;3033;12828;1;S;No;12;3;1;80;0;2;2;2;8/06/2019;2;2;1;2
44;Si;Viaja-Pocas-Veces;1097;Investigacion & Desarrollo;10;4;Ciencias de la vida;1;1200;3;Masculino;96;3;1;Cientifico de investigacion;3;Soltero;2936;10826;1;S;Si;11;3;3;80;0;6;4;3;4/10/2015;6;4;0;2
53;No;Viaja-Pocas-Veces;1223;Investigacion & Desarrollo;7;2;Medicina;1;1201;4;Femenino;50;3;5;Director;3;Divorciado;18606;18640;3;S;No;18;3;2;80;1;26;6;3;6/09/2014;7;7;4;7
29;No;Viaja-Pocas-Veces;942;Investigacion & Desarrollo;15;1;Ciencias de la vida;1;1202;2;Femenino;69;1;1;Cientifico de investigacion;4;Casado;2168;26933;0;S;Si;18;3;1;80;1;6;2;2;28/01/2016;5;4;1;3
22;Si;Viaja-Frecuentemente;1256;Investigacion & Desarrollo;3;4;Ciencias de la vida;1;1203;3;Masculino;48;2;1;Cientifico de investigacion;4;Casado;2853;4223;0;S;Si;11;3;2;80;1;1;5;3;20/08/2021;0;0;0;0
46;No;Viaja-Pocas-Veces;1402;Ventas;2;3;Mercadeo;1;1204;3;Femenino;69;3;4;Director;1;Casado;17048;24097;8;S;No;23;4;1;80;0;28;2;3;27/01/1995;26;15;15;9
44;No;No-Viaja;111;Investigacion & Desarrollo;17;3;Ciencias de la vida;1;1206;4;Masculino;74;1;1;Cientifico de investigacion;3;Soltero;2290;4279;2;S;No;13;3;4;80;0;6;3;3;19/07/2021;0;0;0;0
33;No;Viaja-Pocas-Veces;147;Talento Humano;2;3;Talento Humano;1;1207;2;Masculino;99;3;1;Talento Humano;3;Casado;3600;8429;1;S;No;13;3;4;80;1;5;2;3;12/05/2016;5;4;1;4
41;Si;No-Viaja;906;Investigacion & Desarrollo;5;2;Ciencias de la vida;1;1210;1;Masculino;95;2;1;Cientifico de investigacion;1;Divorciado;2107;20293;6;S;No;17;3;1;80;1;5;2;1;3/11/2020;1;0;0;0
30;No;Viaja-Pocas-Veces;1329;Ventas;29;4;Ciencias de la vida;1;1211;3;Masculino;61;3;2;Ejecutivo de ventas;1;Divorciado;4115;13192;8;S;No;19;3;3;80;3;8;3;3;22/03/2017;4;3;0;3
40;No;Viaja-Frecuentemente;1184;Ventas;2;4;Medicina;1;1212;2;Masculino;62;3;2;Ejecutivo de ventas;2;Casado;4327;25440;5;S;No;12;3;4;80;3;5;2;3;16/09/2021;0;0;0;0
50;No;Viaja-Frecuentemente;1421;Investigacion & Desarrollo;2;3;Medicina;1;1215;4;Femenino;30;3;4;Director;1;Casado;17856;9490;2;S;No;22;4;3;80;1;32;3;3;6/08/2019;2;2;2;2
28;No;Viaja-Pocas-Veces;1179;Investigacion & Desarrollo;19;4;Medicina;1;1216;4;Masculino;78;2;1;Tecnico de laboratorio;1;Casado;3196;12449;1;S;No;12;3;3;80;3;6;2;3;10/07/2015;6;5;3;3
46;No;Viaja-Pocas-Veces;1450;Investigacion & Desarrollo;15;2;Ciencias de la vida;1;1217;4;Masculino;52;3;5;Director de investigacion;2;Casado;19081;10849;5;S;No;11;3;1;80;1;25;2;3;13/02/2017;4;2;0;3
35;No;Viaja-Pocas-Veces;1361;Ventas;17;4;Ciencias de la vida;1;1218;3;Masculino;94;3;2;Ejecutivo de ventas;1;Casado;8966;21026;3;S;Si;15;3;4;80;3;15;2;3;2/03/2014;7;7;1;7
24;Si;Viaja-Pocas-Veces;984;Investigacion & Desarrollo;17;2;Ciencias de la vida;1;1219;4;Femenino;97;3;1;Tecnico de laboratorio;2;Casado;2210;3372;1;S;No;13;3;1;80;1;1;3;1;19/01/2020;1;0;0;0
33;No;Viaja-Frecuentemente;1146;Ventas;25;3;Medicina;1;1220;2;Femenino;82;3;2;Ejecutivo de ventas;3;Casado;4539;4905;1;S;No;12;3;1;80;1;10;3;2;13/11/2011;10;7;0;1
36;No;Viaja-Pocas-Veces;917;Investigacion & Desarrollo;6;4;Ciencias de la vida;1;1221;3;Masculino;60;1;1;Tecnico de laboratorio;3;Divorciado;2741;6865;1;S;No;14;3;3;80;1;7;4;3;25/01/2014;7;7;1;7
30;No;Viaja-Pocas-Veces;853;Investigacion & Desarrollo;7;4;Ciencias de la vida;1;1224;3;Masculino;49;3;2;Tecnico de laboratorio;3;Divorciado;3491;11309;1;S;No;13;3;1;80;3;10;4;2;19/07/2011;10;7;8;9
44;No;Viaja-Pocas-Veces;200;Investigacion & Desarrollo;29;4;Otro;1;1225;4;Masculino;32;3;2;Cientifico de investigacion;4;Soltero;4541;7744;1;S;No;25;4;2;80;0;20;3;3;14/01/2001;20;11;13;17
20;No;Viaja-Pocas-Veces;654;Ventas;21;3;Mercadeo;1;1226;3;Masculino;43;4;1;Representante de ventas;4;Soltero;2678;5050;1;S;No;17;3;4;80;0;2;2;3;20/08/2019;2;1;2;2
46;No;Viaja-Pocas-Veces;150;Investigacion & Desarrollo;2;4;Nivel tecnico;1;1228;4;Masculino;60;3;2;Director de manufactura;4;Divorciado;7379;17433;2;S;No;11;3;3;80;1;12;3;2;1/09/2015;6;3;1;4
42;No;No-Viaja;179;Talento Humano;2;5;Medicina;1;1231;4;Masculino;79;4;2;Talento Humano;1;Casado;6272;12858;7;S;No;16;3;1;80;1;10;3;4;19/06/2017;4;3;0;3
60;No;Viaja-Pocas-Veces;696;Ventas;7;4;Mercadeo;1;1233;2;Masculino;52;4;2;Ejecutivo de ventas;4;Divorciado;5220;10893;0;S;Si;18;3;2;80;1;12;3;3;6/10/2010;11;7;1;9
32;No;Viaja-Frecuentemente;116;Investigacion & Desarrollo;13;3;Otro;1;1234;3;Femenino;77;2;1;Tecnico de laboratorio;2;Casado;2743;7331;1;S;No;20;4;3;80;1;2;2;3;28/07/2019;2;2;2;2
32;No;Viaja-Frecuentemente;1316;Investigacion & Desarrollo;2;2;Ciencias de la vida;1;1235;4;Femenino;38;3;2;Cientifico de investigacion;3;Soltero;4998;2338;4;S;Si;14;3;4;80;0;10;2;3;7/01/2013;8;7;0;7
36;No;Viaja-Pocas-Veces;363;Investigacion & Desarrollo;1;3;Nivel tecnico;1;1237;3;Femenino;77;1;3;Director de manufactura;1;Divorciado;10252;4235;2;S;Si;21;4;3;80;1;17;2;3;16/03/2014;7;7;7;7
33;No;Viaja-Pocas-Veces;117;Investigacion & Desarrollo;9;3;Medicina;1;1238;1;Masculino;60;3;1;Cientifico de investigacion;4;Casado;2781;6311;0;S;No;13;3;2;80;1;15;5;3;4/08/2007;14;10;4;10
40;No;Viaja-Pocas-Veces;107;Ventas;10;3;Nivel tecnico;1;1239;2;Femenino;84;2;2;Ejecutivo de ventas;2;Divorciado;6852;11591;7;S;No;12;3;2;80;1;7;2;4;7/09/2016;5;1;1;3
25;No;Viaja-Pocas-Veces;1356;Ventas;10;4;Ciencias de la vida;1;1240;3;Masculino;57;3;2;Ejecutivo de ventas;4;Soltero;4950;20623;0;S;No;14;3;2;80;0;5;4;3;9/04/2017;4;3;1;1
30;No;Viaja-Pocas-Veces;1465;Investigacion & Desarrollo;1;3;Medicina;1;1241;4;Masculino;63;3;1;Cientifico de investigacion;2;Casado;3579;9369;0;S;Si;21;4;1;80;1;12;2;3;16/11/2010;11;9;5;7
42;No;Viaja-Frecuentemente;458;Investigacion & Desarrollo;26;5;Medicina;1;1242;1;Femenino;60;3;3;Director de investigacion;1;Casado;13191;23281;3;S;Si;17;3;3;80;0;20;6;3;26/05/2020;1;0;0;0
35;No;No-Viaja;1212;Ventas;8;2;Mercadeo;1;1243;3;Femenino;78;2;3;Ejecutivo de ventas;4;Casado;10377;13755;4;S;Si;11;3;2;80;1;16;6;2;12/03/2008;13;2;4;12
27;No;Viaja-Pocas-Veces;1103;Investigacion & Desarrollo;14;3;Ciencias de la vida;1;1244;1;Masculino;42;3;1;Cientifico de investigacion;1;Casado;2235;14377;1;S;Si;14;3;4;80;2;9;3;2;19/06/2012;9;7;6;8
54;No;Viaja-Frecuentemente;966;Investigacion & Desarrollo;1;4;Ciencias de la vida;1;1245;4;Femenino;53;3;3;Director de manufactura;3;Divorciado;10502;9659;7;S;No;17;3;1;80;1;33;2;1;18/05/2016;5;4;1;4
44;No;Viaja-Pocas-Veces;1117;Investigacion & Desarrollo;2;1;Ciencias de la vida;1;1246;1;Femenino;72;4;1;Cientifico de investigacion;4;Casado;2011;19982;1;S;No;13;3;4;80;1;10;5;3;6/09/2011;10;5;7;7
19;Si;No-Viaja;504;Investigacion & Desarrollo;10;3;Medicina;1;1248;1;Femenino;96;2;1;Cientifico de investigacion;2;Soltero;1859;6148;1;S;Si;25;4;2;80;0;1;2;4;19/03/2020;1;1;0;0
29;No;Viaja-Pocas-Veces;1010;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1249;1;Femenino;97;3;1;Cientifico de investigacion;4;Divorciado;3760;5598;1;S;No;15;3;1;80;3;3;5;3;10/06/2018;3;2;1;2
54;No;Viaja-Pocas-Veces;685;Investigacion & Desarrollo;3;3;Ciencias de la vida;1;1250;4;Masculino;85;3;4;Director de investigacion;4;Casado;17779;23474;3;S;No;14;3;1;80;0;36;2;3;18/08/2011;10;9;0;9
31;No;Viaja-Pocas-Veces;1332;Investigacion & Desarrollo;11;2;Medicina;1;1251;3;Masculino;80;3;2;Representante atencion medica;1;Casado;6833;17089;1;S;Si;12;3;4;80;0;6;2;2;7/07/2015;6;5;0;1
31;No;Viaja-Pocas-Veces;1062;Investigacion & Desarrollo;24;3;Medicina;1;1252;3;Femenino;96;2;2;Representante atencion medica;1;Soltero;6812;17198;1;S;No;19;3;2;80;0;10;2;3;8/05/2011;10;9;1;8
59;No;Viaja-Pocas-Veces;326;Ventas;3;3;Ciencias de la vida;1;1254;3;Femenino;48;2;2;Ejecutivo de ventas;4;Soltero;5171;16490;5;S;No;17;3;4;80;0;13;2;3;13/06/2015;6;1;0;5
43;No;Viaja-Pocas-Veces;920;Investigacion & Desarrollo;3;3;Ciencias de la vida;1;1255;3;Masculino;96;1;5;Director de investigacion;4;Casado;19740;18625;3;S;No;14;3;2;80;1;25;2;3;3/11/2013;8;7;0;7
49;No;Viaja-Pocas-Veces;1098;Investigacion & Desarrollo;4;2;Medicina;1;1256;1;Masculino;85;2;5;Director;3;Casado;18711;12124;2;S;No;13;3;3;80;1;23;2;4;2/10/2020;1;0;0;0
36;No;Viaja-Frecuentemente;469;Investigacion & Desarrollo;3;3;Nivel tecnico;1;1257;3;Masculino;46;3;1;Cientifico de investigacion;2;Casado;3692;9256;1;S;No;12;3;3;80;0;12;2;2;21/11/2010;11;10;0;7
48;No;Viaja-Pocas-Veces;969;Investigacion & Desarrollo;2;2;Nivel tecnico;1;1258;4;Masculino;76;4;1;Tecnico de laboratorio;2;Soltero;2559;16620;5;S;No;11;3;3;80;0;7;4;2;2/11/2020;1;0;0;0
27;No;Viaja-Pocas-Veces;1167;Investigacion & Desarrollo;4;2;Ciencias de la vida;1;1259;1;Masculino;76;3;1;Cientifico de investigacion;3;Divorciado;2517;3208;1;S;No;11;3;2;80;3;5;2;3;5/09/2016;5;3;0;3
29;No;Viaja-Pocas-Veces;1329;Investigacion & Desarrollo;7;3;Ciencias de la vida;1;1260;3;Masculino;82;3;2;Representante atencion medica;4;Divorciado;6623;4204;1;S;Si;11;3;2;80;2;6;2;3;4/08/2015;6;0;1;0
48;No;Viaja-Pocas-Veces;715;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1263;4;Masculino;76;2;5;Director de investigacion;4;Soltero;18265;8733;6;S;No;12;3;3;80;0;25;3;4;21/09/2020;1;0;0;0
29;No;Viaja-Pocas-Veces;694;Investigacion & Desarrollo;1;3;Ciencias de la vida;1;1264;4;Femenino;87;2;4;Director de investigacion;4;Divorciado;16124;3423;3;S;No;14;3;2;80;2;9;2;2;5/05/2014;7;7;1;7
34;No;Viaja-Pocas-Veces;1320;Investigacion & Desarrollo;20;3;Nivel tecnico;1;1265;3;Femenino;89;4;1;Cientifico de investigacion;3;Casado;2585;21643;0;S;No;17;3;4;80;0;2;5;2;15/07/2020;1;0;0;0
44;No;Viaja-Pocas-Veces;1099;Ventas;5;3;Mercadeo;1;1267;2;Masculino;88;3;5;Director;2;Casado;18213;8751;7;S;No;11;3;3;80;1;26;5;3;24/01/1999;22;9;3;10
33;No;Viaja-Pocas-Veces;536;Ventas;10;5;Mercadeo;1;1268;4;Masculino;82;4;3;Ejecutivo de ventas;3;Divorciado;8380;21708;0;S;Si;14;3;4;80;2;10;3;3;8/10/2012;9;8;0;8
19;No;Viaja-Pocas-Veces;265;Investigacion & Desarrollo;25;3;Ciencias de la vida;1;1269;2;Femenino;57;4;1;Cientifico de investigacion;4;Soltero;2994;21221;1;S;Si;12;3;4;80;0;1;2;3;20/05/2020;1;0;0;1
23;No;Viaja-Pocas-Veces;373;Investigacion & Desarrollo;1;2;Ciencias de la vida;1;1270;4;Masculino;47;3;1;Cientifico de investigacion;3;Casado;1223;16901;1;S;No;22;4;4;80;1;1;2;3;8/11/2020;1;0;0;1
